,featureid,id,coverherb_0m,coverherb_5cm,cover_0m,cover_5cm,Plot #,GPS #,Date Harvested,% Cover,Height 1,Height 2,Height 3,Height 4,Average Height,Wet Weight (g),Dry Weight (g),Site,Type,Tree Species,Bag Size,Average Bag Weight (g),Wet Weight Without Bag (g),Dry Weight Without Bag (g),Water Weight (g),Max Height (cm),Max Height (m),0,25,50,75,98,100,mean,std,nlayers,gapsize,maxpeakh,ptoh,cscore,FHD,VDR,VDRpeak,meanpeakh,stdpeakh,cvpeakh,herbh,PAIsum_0m,PAIsum_5cm,PAIsum_0mto1p5m,PAIsum_5cmto1p5m,PAImean_0mto1p5m,PAImean_5cmto1p5m,log(DryWeight)
156,Mpala10-161,161,0.2794991323593542,0.07437092723114903,0.2948717948717949,0.0897435897435897,161.0,161.0,23/01/2022,25.0,4.0,2.0,1.0,2.0,2.25,32.43,31.1,,OUT,,small,16.0905,16.3395,15.0095,1.33,4.0,0.04,0.0201809648424386,0.0213577426038682,0.022449817508459,0.0303780082613229,0.0369880834221839,0.0371375121176242,0.0261043831706047,0.0065300804562866,1.0,0.0,0.02,0.54128740985543,0.0483870967741935,0.377874645883052,1.0,0.0,0.02,0.0,0.0,0.2106020620752592,0.647206782585553,0.18805789929655242,0.647206782585553,0.18805789929655242,0.08090084782319412,0.026865414185221776,2.708683333964627
157,Mpala10-160,160,0.30418999182868667,0.10682157077605504,0.3157894736842105,0.1184210526315789,160.0,160.0,23/01/2022,80.0,16.0,27.0,11.0,15.0,17.25,154.8,134.5,,IN,AM,big,32.334,122.466,102.166,20.3,27.0,0.27,0.020546993240714,0.0225297212600708,0.0265427641570568,0.0310654789209365,0.0586565867066383,0.0634732469916343,0.0304789878427982,0.0123094413429498,2.0,1.48,1.5,0.7207077699239521,0.1290322580645161,1.013876762122276,1.0,0.4933333333333333,0.76,0.74,1.027027027027027,0.2274712285739381,0.6918003940167696,0.2520814417907299,0.6918003940167696,0.2520814417907299,0.0864750492520962,0.03601163454153284,4.626598941401385
158,Mpala10-163,163,0.30942026786955906,0.12285310369045459,0.3134328358208955,0.126865671641791,163.0,163.0,23/01/2022,20.0,0.0,5.0,4.0,0.0,2.25,36.12,34.57,,OUT,,small,16.0905,20.0295,18.4795,1.55,5.0,0.05,0.0200464874505996,0.0228410363197326,0.0247554257512092,0.0340515412390232,0.0475112152099609,0.0510666668415069,0.0289288479834795,0.0086051616817712,1.0,0.0,0.02,0.4592594598202564,0.032258064516129,0.3803847460681268,1.0,0.0,0.02,0.0,0.0,0.242725450337636,0.6843155657498456,0.27133173030631036,0.6843155657498456,0.27133173030631036,0.0855394457187307,0.03876167575804434,2.9166620095704543
159,Mpala10-162,162,0.7099236641221374,0.6641221374045801,0.7099236641221374,0.6641221374045801,162.0,162.0,23/01/2022,95.0,23.0,33.0,18.0,16.0,22.5,366.9,348.69,,OUT,,big,32.334,334.566,316.356,18.21,33.0,0.33,0.0201049726456403,0.048799080774188,0.1010238677263259,0.1240887194871902,0.1847976565361023,0.1996603459119796,0.0927669927477836,0.0469152592122554,1.0,0.0,0.25,1.2631653920880177,0.032258064516129,0.6382633520915921,0.7581110596656799,0.0,0.25,0.0,0.0,0.5717831421094675,2.2757825503634814,2.1820153785657808,2.2757825503634814,2.1820153785657808,0.2844728187954352,0.3117164826522544,5.756868161747791
160,Mpala10-164,164,0.1578099237300869,0.10225436817453139,0.1666666666666666,0.1111111111111111,164.0,164.0,23/01/2022,40.0,3.0,26.0,2.0,0.0,7.75,48.65,47.47,,OUT,,small,16.0905,32.5595,31.3795,1.18,26.0,0.26,0.0206374935805797,0.022572137415409,0.0233961688354611,0.0236470210365951,0.0238449187204241,0.0238621272146701,0.0228229910135269,0.0012823278084397,1.0,0.0,0.02,0.8381482430327591,0.032258064516129,0.3488320958430319,1.0,0.0,0.02,0.0,0.0,0.23166654212128,0.34988289899266406,0.23556607131276702,0.34988289899266406,0.23556607131276702,0.04373536237408301,0.03365229590182386,3.446154813462201
161,Mpala10-167,167,0.2529030743424065,0.1246979461372783,0.2564102564102564,0.1282051282051282,167.0,167.0,23/01/2022,55.0,4.0,8.0,21.0,9.0,10.5,54.33,52.84,,OUT,,small,16.0905,38.2395,36.7495,1.49,21.0,0.21,0.0212279930710792,0.022661542519927,0.0237134359776973,0.0285460650920867,0.0324195075035095,0.0327563285827636,0.0257810708135366,0.0042670010589063,1.0,0.0,0.02,0.6105690370478201,0.032258064516129,0.3829604307675954,1.0,0.0,0.02,0.0,0.0,0.2437081153702773,0.5488044860539402,0.2744022430269701,0.5488044860539402,0.2744022430269701,0.06860056075674252,0.039200320432424295,3.604124620124114
162,Mpala10-166,166,0.5082226225857913,0.11569925809981002,0.514018691588785,0.1214953271028037,166.0,166.0,23/01/2022,20.0,6.0,0.0,7.0,7.0,5.0,38.53,37.55,,OUT,,small,16.0905,22.4395,21.4595,0.98,7.0,0.07,0.021679688245058,0.0264489916153252,0.0344036910682916,0.0363392252475023,0.0472213953733444,0.0473005473613739,0.0332007482647895,0.0078064673580229,1.0,0.0,0.02,0.4241566449456782,0.032258064516129,0.3703758256190689,1.0,0.0,0.02,0.0,0.0,0.2390275955258712,1.2559512335163427,0.25906810438380434,1.2559512335163427,0.25906810438380434,0.15699390418954284,0.03700972919768634,3.0661674377698924
163,Mpala10-165,165,0.46389624706689647,0.41126466811952805,0.4736842105263157,0.4210526315789473,165.0,165.0,23/01/2022,90.0,12.0,18.0,23.0,12.0,16.25,159.76,151.4,,IN,AE,big,32.334,127.426,119.066,8.36,23.0,0.23,0.0242805462330579,0.0319915879517793,0.0553024243563413,0.0856508128345012,0.254242731630802,0.3072918951511383,0.0745054483413696,0.067621037364006,4.0,3.0,5.0,1.0950256438506758,0.2096774193548387,2.187059607002141,0.8259866833686829,0.675,2.0675,1.834712170886758,1.126879754114636,0.4535071735677586,1.135333543837983,1.0271991012974315,1.135333543837983,1.0271991012974315,0.14191669297974788,0.14674272875677594,4.779677961214416
164,Mpala15-188,188,0.08188048570582532,0.044144636649221525,0.0943396226415094,0.0566037735849056,188.0,188.0,27/01/2022,70.0,4.0,1.0,5.0,4.0,3.5,67.46,49.45,,OUT,,small,16.0905,51.3695,33.3595,18.01,5.0,0.05,0.02654211781919,0.0284621510654687,0.0303821843117475,0.0334231359884142,0.0362208115309476,0.036464087665081,0.0311294645071029,0.004084947053343,1.0,0.0,0.02,0.5484848595060978,0.032258064516129,0.217518571336808,1.0,0.0,0.02,0.0,0.0,0.1993743735846703,0.19347037790354363,0.11653781624795152,0.19347037790354363,0.11653781624795152,0.024183797237942953,0.016648259463993075,3.507342589368632
165,Mpala15-190,190,0.044144636649221525,0.044144636649221525,0.0566037735849056,0.0566037735849056,190.0,190.0,27/01/2022,50.0,5.0,3.0,4.0,3.0,3.75,61.86,45.7,,OUT,,small,16.0905,45.7695,29.6095,16.16,5.0,0.05,0.0282560605555772,0.0334753515198826,0.038694642484188,0.0489495936781168,0.0583841487765312,0.0592045448720455,0.0420517474412918,0.0128557328134775,1.0,0.0,0.02,0.3378119035155923,0.032258064516129,0.217518571336808,1.0,0.0,0.02,0.0,0.0,0.1993743735846703,0.11653781624795152,0.11653781624795152,0.11653781624795152,0.11653781624795152,0.01456722703099394,0.016648259463993075,3.3880952557838278
166,Mpala15-191,191,0.0,0.0,0.0,0.0,191.0,191.0,27/01/2022,15.0,2.0,0.0,1.0,2.0,1.25,48.05,37.96,,OUT,,big,32.334,15.716,5.626,10.09,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7273987100676653
167,Mpala15-192,192,0.0196078431372549,0.0,0.0196078431372549,0.0,192.0,192.0,27/01/2022,80.0,3.0,7.0,6.0,4.0,5.0,94.03,72.73,,IN,AG,big,32.334,61.696,40.396,21.3,7.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.98,2.0,0.9822543116586002,0.064516129032258,0.6652273750632512,1.0,0.495,1.01,0.99,1.02020202020202,0.1731898427359353,0.03960525459235951,0.0,0.03960525459235951,0.0,0.0049506568240449385,0.0,3.6987307701643104
168,Mpala15-194,194,0.0,0.0,0.0,0.0,194.0,194.0,27/01/2022,60.0,16.0,6.0,12.0,10.0,11.0,88.31,78.57,,IN,AE,big,32.334,55.976,46.236,9.74,16.0,0.16,0.0219594985246658,0.0219594985246658,0.0219594985246658,0.0219594985246658,0.0219594985246658,0.0219594985246658,0.0219594985246658,0.0,3.0,2.23,3.0,1.0864423173062328,0.064516129032258,0.4987584659128828,1.0,0.25,1.7566666666666666,1.2656048180832575,1.388005672518785,0.192733024997825,0.0,0.0,0.0,0.0,0.0,0.0,3.8337587154320207
169,Mpala15-198,198,0.1818181818181818,0.0,0.1818181818181818,0.0,198.0,198.0,27/01/2022,60.0,2.0,3.0,7.0,9.0,5.25,80.4,69.63,,IN,AG,big,32.334,48.066,37.296,10.77,9.0,0.09,0.0201257858425378,0.024762655608356,0.0270000007003545,0.03731220215559,0.0477561146020889,0.0479045063257217,0.0318718403577804,0.0091965105384588,2.0,1.98,2.0,0.8149452773501845,0.1290322580645161,1.6046025736123746,0.9813191294670104,0.495,1.01,0.99,1.02020202020202,0.2568137158387324,0.40134139092430215,0.0,0.40134139092430215,0.0,0.05016767386553777,0.0,3.6188860822934013
170,Mpala07-121,121,0.3623188405797101,0.2028985507246377,0.3623188405797101,0.2028985507246377,121.0,121.0,20/01/2022,10.0,5.0,0.0,0.0,4.0,2.25,33.05,32.16,Segera Border,OUT,,small,16.0905,16.9595,16.0695,0.89,5.0,0.05,0.0200083572417497,0.0230076177977025,0.0254312632605433,0.0342798996716737,0.0403657764941453,0.0407928340137004,0.0285126883536577,0.0069645196199417,1.0,0.0,0.02,0.4908091900241267,0.032258064516129,0.5043945074610345,1.0,0.0,0.02,0.0,0.0,0.2859763977033456,0.8008736268312568,0.45354663872957696,0.8008736268312568,0.45354663872957696,0.1001092033539071,0.06479237696136814,2.7769230653885852
